;brouette;;;;;;;brouette (1);;;;;;;brouette (2);;;;;;
;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid;TX;TY;TZ;RX;RY;RZ;Valid
39,034000;-59,404602;102,521896;2259,251221;3,405818;1,844322;5,609058;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,069000;-59,400745;102,526222;2259,027100;3,524975;1,772824;5,610373;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,103001;-59,393356;102,525574;2258,826904;3,488749;1,807179;5,619384;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,138000;-59,382080;102,527908;2258,657471;3,471589;1,795583;5,609409;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,172001;-59,378120;102,533401;2258,483643;3,472965;1,801689;5,612864;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,207001;-59,373089;102,533005;2258,254395;3,490061;1,826611;5,620292;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,241001;-59,369781;102,533699;2258,024902;3,480000;1,784181;5,611674;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,276001;-59,372013;102,538445;2257,816895;3,439080;1,865694;5,613225;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,310001;-59,374043;102,535278;2257,605225;3,458877;1,723108;5,609787;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,345001;-59,369926;102,541138;2257,404053;3,542077;1,720948;5,624511;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,379002;-59,369053;102,551315;2257,196777;3,470206;1,810823;5,624032;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,414001;-59,362713;102,551369;2257,040283;3,544337;1,759170;5,620034;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,448002;-59,355534;102,554642;2256,811279;3,455333;1,777540;5,614047;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,483002;-59,356594;102,555405;2256,559570;3,441675;1,716756;5,619076;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,516998;-59,354206;102,556816;2256,375977;3,440635;1,775117;5,624996;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,551998;-59,348770;102,552841;2256,179443;3,481181;1,747006;5,619768;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,585999;-59,345772;102,552376;2255,958008;3,484724;1,655627;5,622147;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,620998;-59,337578;102,544182;2255,777832;3,461326;1,804758;5,622828;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,654999;-59,330425;102,542786;2255,591797;3,490315;1,743560;5,619212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,689999;-59,325813;102,538727;2255,389160;3,420878;1,795010;5,611768;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,723999;-59,317757;102,531136;2255,148193;3,468024;1,764467;5,623125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,758999;-59,318779;102,527672;2254,927734;3,489159;1,828746;5,629299;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,792999;-59,309834;102,523956;2254,724854;3,451158;1,879432;5,624502;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,827999;-59,306801;102,523865;2254,515869;3,456713;1,770507;5,619749;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,862000;-59,297371;102,521011;2254,341797;3,459177;1,793491;5,616641;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,896999;-59,288803;102,517014;2254,157715;3,496444;1,823607;5,624898;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,931000;-59,284264;102,514946;2253,957520;3,468543;1,853275;5,619407;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39,966000;-59,279129;102,514038;2253,695313;3,474108;1,844194;5,618542;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,000000;-59,284657;102,515450;2253,481934;3,504292;1,843055;5,616492;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,034000;-59,283752;102,512802;2253,279053;3,572061;1,810632;5,621544;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,069000;-59,283161;102,514603;2253,044434;3,480800;1,847392;5,612498;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,103001;-59,281914;102,522369;2252,901611;3,542539;1,834881;5,626803;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,138000;-59,280666;102,522560;2252,700928;3,597976;1,829999;5,619135;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,172001;-59,276527;102,518692;2252,470703;3,575342;1,868635;5,615300;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,207001;-59,277210;102,530304;2252,239990;3,534106;1,814835;5,620099;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,241001;-59,277431;102,529785;2252,017822;3,578181;1,846936;5,625631;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,276001;-59,275383;102,525681;2251,828369;3,523063;1,853079;5,614779;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,310001;-59,266262;102,529625;2251,618652;3,584238;1,844527;5,623150;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,345001;-59,264366;102,528633;2251,432617;3,506490;1,676518;5,607254;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,379002;-59,258034;102,523872;2251,226563;3,506482;1,802140;5,615969;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,414001;-59,257820;102,527267;2251,013184;3,479488;1,897443;5,618340;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,448002;-59,251328;102,529160;2250,785645;3,429330;1,805244;5,618269;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,483002;-59,244820;102,529739;2250,558594;3,544024;1,835921;5,619017;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,516998;-59,247169;102,524712;2250,350830;3,433096;1,785353;5,620283;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,551998;-59,238190;102,524017;2250,155762;3,470265;1,819250;5,609795;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,585999;-59,223549;102,527779;2249,976807;3,497471;1,879750;5,619669;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,620998;-59,213512;102,527542;2249,798340;3,480331;1,770147;5,624717;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,654999;-59,211575;102,524155;2249,558105;3,404857;1,820608;5,621577;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,689999;-59,210865;102,532356;2249,346680;3,356180;1,795541;5,622047;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,723999;-59,202534;102,531036;2249,115234;3,486194;1,797670;5,621441;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,758999;-59,203316;102,524879;2248,918701;3,507165;1,839448;5,626771;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,792999;-59,206192;102,527138;2248,741699;3,447048;1,873149;5,620804;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,827999;-59,198986;102,533966;2248,570801;3,472713;1,764849;5,620558;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,862000;-59,195297;102,535164;2248,364746;3,531170;1,883905;5,629142;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,896999;-59,192528;102,526291;2248,127930;3,538501;1,870551;5,632064;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,931000;-59,190014;102,528183;2247,903320;3,467834;1,940256;5,613564;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
40,966000;-59,183926;102,528008;2247,723389;3,594742;1,897830;5,626348;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,000000;-59,201263;102,551971;2247,753906;3,508364;1,852273;5,626666;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,034000;-59,192417;102,531509;2247,728516;3,516852;1,918335;5,614769;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,069000;-59,194424;102,557175;2247,778076;3,534754;1,877139;5,617773;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,103001;-59,189289;102,552513;2247,749756;3,529198;1,892698;5,630397;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,138000;-59,198566;102,550789;2247,745117;3,573221;1,889530;5,622269;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,172001;-59,189068;102,549515;2247,723145;3,474503;1,896657;5,615074;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,207001;-59,196651;102,565208;2247,754883;3,542747;1,861469;5,625843;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,241001;-59,187466;102,541595;2247,751221;3,521321;1,921717;5,628340;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,276001;-59,192516;102,556389;2247,766846;3,630435;1,892362;5,635720;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,310001;-59,194328;102,556953;2247,713867;3,494040;1,901713;5,625023;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,345001;-59,196686;102,547714;2247,750000;3,504498;1,920704;5,621972;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,379002;-59,189648;102,551788;2247,737549;3,450138;1,844293;5,612854;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,414001;-59,195332;102,565887;2247,770752;3,575176;1,885004;5,628577;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,448002;-59,184898;102,549988;2247,735840;3,588224;1,881530;5,629129;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,483002;-59,192448;102,555267;2247,754883;3,462783;1,884425;5,619719;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,516998;-59,186615;102,556290;2247,749512;3,532402;1,954119;5,622836;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,551998;-59,188499;102,555893;2247,736816;3,526119;1,877133;5,630091;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,585999;-59,190872;102,549026;2247,738770;3,536760;1,950853;5,625526;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,620998;-59,194759;102,555344;2247,760986;3,495167;1,888207;5,627597;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,654999;-59,191601;102,555565;2247,744873;3,520094;1,862721;5,623676;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,689999;-59,193077;102,556465;2247,736572;3,538621;1,919471;5,620117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,723999;-59,192234;102,555397;2247,722412;3,510305;1,896438;5,619324;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,758999;-59,188637;102,554054;2247,760742;3,571699;1,799206;5,623914;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,792999;-59,191578;102,547997;2247,729980;3,414191;1,937046;5,619761;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,827999;-59,185856;102,562462;2247,754150;3,523694;1,957702;5,627192;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,862000;-59,184967;102,554108;2247,733887;3,510909;1,883083;5,627709;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,896999;-59,186195;102,550583;2247,755615;3,531009;1,912390;5,626798;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,931000;-59,188038;102,558655;2247,750977;3,501954;1,846747;5,622448;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
41,966000;-59,188774;102,558113;2247,744385;3,476958;1,931550;5,622041;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,000000;-59,187969;102,553925;2247,740234;3,504362;1,856037;5,617112;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,034000;-59,182690;102,556328;2247,737061;3,543049;1,859655;5,624384;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,069000;-59,187012;102,560905;2247,739258;3,398395;1,886376;5,620127;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,103001;-59,152744;102,556953;2247,759766;3,470037;1,771849;5,630372;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,138000;-59,155807;102,565216;2247,692627;3,609803;1,769118;5,637204;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,172001;-59,142651;102,511215;2247,464111;3,437935;1,820993;5,628612;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,207001;-59,152977;102,506493;2247,285400;3,491782;1,889824;5,620049;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,241001;-59,165573;102,515945;2247,243408;3,559401;1,888824;5,629665;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,276001;-59,147461;102,496246;2247,267334;3,436381;1,875830;5,629190;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,310001;-59,146229;102,505180;2247,356689;3,563593;1,811788;5,644943;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,345001;-59,150642;102,500122;2247,289307;3,489148;1,875404;5,629459;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,379002;-59,154507;102,513054;2247,265137;3,580849;1,875026;5,621507;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,414001;-59,141140;102,504692;2247,269287;3,598191;1,817987;5,632751;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,448002;-59,147167;102,506371;2247,310547;3,445523;1,909885;5,626536;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,483002;-59,143486;102,510239;2247,274902;3,531715;1,882356;5,634697;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,516998;-59,146057;102,524765;2247,237061;3,568565;1,769064;5,628618;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,551998;-59,143982;102,517952;2247,268311;3,528275;1,840540;5,636794;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,585999;-59,144608;102,518181;2247,285889;3,462842;1,882882;5,631717;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,620998;-59,146442;102,530411;2247,251221;3,624874;1,815127;5,629833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,654999;-59,146667;102,528267;2247,239746;3,520474;1,878037;5,619824;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,689999;-59,116558;102,497597;2247,245850;3,494837;1,842314;5,616879;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,723999;-59,046276;102,457817;2247,252441;3,518330;1,832607;5,627172;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,758999;-58,873573;102,440643;2247,236572;3,375224;1,845224;5,626698;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,792999;-58,692612;102,509399;2247,205566;3,503461;1,725733;5,637534;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,827999;-58,468441;102,549591;2247,185547;3,452136;1,767274;5,628106;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,862000;-58,260254;102,575371;2247,185303;3,550481;1,834654;5,617785;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,896999;-58,059715;102,559578;2247,171875;3,515028;1,877031;5,603966;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,931000;-57,827198;102,524887;2247,160645;3,513878;1,864320;5,619135;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42,966000;-57,633560;102,557854;2247,146240;3,408551;1,856764;5,610863;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,000000;-57,448788;102,592873;2247,119629;3,399681;1,884033;5,621270;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,035000;-57,237907;102,549805;2247,105469;3,490228;1,864996;5,619194;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,069000;-57,037582;102,523438;2247,072754;3,549761;1,830928;5,625233;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,103001;-56,814098;102,571068;2247,058838;3,576261;1,930223;5,623271;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,138000;-56,627884;102,625336;2247,031006;3,643492;1,856748;5,627623;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,172001;-56,412388;102,593048;2247,010254;3,554254;1,759605;5,628839;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,207001;-56,195660;102,565247;2246,973145;3,596689;1,743382;5,644944;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,241001;-56,004181;102,629570;2246,993652;3,459605;1,695149;5,637653;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,276001;-55,787773;102,646042;2246,940186;3,631136;1,767977;5,632801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,310001;-55,594002;102,601608;2246,941406;3,607997;1,767774;5,618752;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,345001;-55,580917;102,696838;2246,959473;3,596689;1,687841;5,629946;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,379002;-55,445602;102,627960;2246,988525;3,633237;1,706625;5,620932;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,414001;-55,465076;102,569168;2247,029297;3,622460;1,738500;5,611287;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,448002;-55,502888;102,646454;2247,036133;3,574140;1,782746;5,625977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,483002;-55,451912;102,648392;2247,029297;3,621704;1,805948;5,629982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,516998;-55,464733;102,589142;2247,026123;3,571960;1,735049;5,632267;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,551998;-55,482807;102,635208;2247,059326;3,534294;1,704476;5,623483;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,585999;-55,448666;102,648949;2247,053467;3,552764;1,756878;5,619136;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,620998;-55,468170;102,611656;2247,054688;3,530854;1,671248;5,614945;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,654999;-55,479958;102,626213;2247,050049;3,627400;1,729929;5,625440;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,689999;-55,459194;102,650909;2247,082764;3,608381;1,683280;5,622623;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,723999;-55,462051;102,614334;2247,084717;3,599649;1,725599;5,623981;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,758999;-55,476196;102,624962;2247,065186;3,638254;1,773944;5,621266;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,792999;-55,455875;102,647102;2247,069092;3,627183;1,748991;5,625226;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,827999;-55,457615;102,627144;2247,095459;3,660558;1,689219;5,611010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,862000;-55,467361;102,617607;2247,069824;3,569990;1,704508;5,629821;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,896999;-55,463486;102,651794;2247,076172;3,521271;1,709316;5,618394;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,931000;-55,459599;102,631721;2247,087891;3,632497;1,722831;5,619107;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
43,966000;-55,464279;102,619110;2247,073242;3,573110;1,701324;5,621751;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,000000;-55,459778;102,643219;2247,104248;3,611577;1,704000;5,618362;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,034000;-55,461441;102,636414;2247,098389;3,548544;1,754568;5,632238;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,069000;-55,465805;102,619926;2247,075928;3,556553;1,710584;5,630288;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,103001;-55,457153;102,642960;2247,095947;3,567328;1,737893;5,613385;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,138000;-55,460869;102,639946;2247,109619;3,614509;1,734615;5,626295;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,172001;-55,467663;102,617691;2247,079834;3,642125;1,696682;5,625884;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,207001;-55,468689;102,643364;2247,090332;3,551633;1,764991;5,620296;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,241001;-55,459419;102,641922;2247,092041;3,458584;1,763829;5,621980;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,276001;-55,457783;102,619270;2247,071777;3,609608;1,718540;5,619436;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,310001;-55,468758;102,639519;2247,110840;3,548321;1,731966;5,621548;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,345001;-55,467716;102,647942;2247,072510;3,553596;1,695751;5,627092;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,379002;-55,459503;102,621445;2247,096924;3,603815;1,706586;5,613760;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,414001;-55,460258;102,634514;2247,083252;3,553462;1,687129;5,618806;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,448002;-55,467087;102,648170;2247,093262;3,632829;1,701623;5,626989;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,483002;-55,465614;102,627747;2247,102295;3,605560;1,727828;5,618623;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,516998;-55,462204;102,630814;2247,114990;3,654690;1,688185;5,617882;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,551998;-55,466095;102,643440;2247,113525;3,599627;1,719018;5,623006;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,585999;-55,476593;102,644104;2247,083496;3,576824;1,732334;5,611747;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,620998;-55,558048;102,721626;2247,081543;3,581286;1,670000;5,624575;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,654999;-55,744370;102,938072;2247,116699;3,616951;1,732712;5,650660;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,689999;-55,964397;103,119247;2247,134766;3,618670;1,753794;5,664488;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,723999;-56,195942;103,127808;2247,180664;3,499688;1,759811;5,664149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,758999;-56,417072;103,056610;2247,241943;3,623316;1,864638;5,657148;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,792999;-56,627583;103,008904;2247,289063;3,543795;1,918738;5,674707;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,827999;-56,841789;102,985825;2247,269043;3,541649;1,895428;5,660838;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,862000;-57,052628;102,970215;2247,283203;3,560199;1,780973;5,659980;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,896999;-57,264023;102,943375;2247,328613;3,565742;1,798752;5,673895;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,931000;-57,462795;102,881844;2247,342529;3,537197;1,827582;5,653563;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
44,966000;-57,672157;102,887062;2247,357422;3,513201;1,839548;5,648289;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,000000;-57,866669;102,913971;2247,324707;3,543164;1,903176;5,652506;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,034000;-58,073441;102,862755;2247,373535;3,631541;1,947935;5,648833;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,069000;-58,277546;102,791954;2247,381836;3,512379;1,898436;5,636538;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,103001;-58,480644;102,841621;2247,369629;3,518972;1,835710;5,638087;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,138000;-58,707329;102,884232;2247,371338;3,512786;1,817319;5,644362;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,172001;-58,894779;102,793968;2247,393311;3,409727;1,801170;5,650324;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,207001;-59,104019;102,755386;2247,370361;3,517253;1,842410;5,644541;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,241001;-59,317329;102,835716;2247,348145;3,615526;1,791292;5,638855;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,276001;-59,531723;102,854881;2247,307129;3,618078;1,818577;5,642539;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,310001;-59,736340;102,755913;2247,291992;3,602600;1,747969;5,648086;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,345001;-59,930798;102,733719;2247,303955;3,588628;1,765714;5,647267;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,379002;-60,163364;102,820732;2247,305176;3,634091;1,851778;5,656498;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,414001;-60,379276;102,822830;2247,246826;3,631042;1,816755;5,659421;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,448002;-60,575874;102,725273;2247,230957;3,738255;1,815906;5,646916;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,483002;-60,785286;102,728043;2247,238037;3,614802;1,765549;5,642667;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,516998;-60,980980;102,798897;2247,239746;3,522760;1,684760;5,648164;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,551998;-61,193142;102,770828;2247,226807;3,522458;1,730371;5,635223;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,585999;-61,396809;102,688019;2247,217041;3,510610;1,753173;5,636842;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,620998;-61,606834;102,723312;2247,214355;3,578682;1,812414;5,631222;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,654999;-61,828068;102,795158;2247,222656;3,560875;1,841006;5,631201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,689999;-62,027840;102,752136;2247,176758;3,543116;1,801916;5,647958;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,723999;-62,242615;102,692497;2247,207520;3,506819;1,737729;5,645223;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,758999;-62,450050;102,734184;2247,224854;3,581181;1,769945;5,656393;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,792999;-62,659245;102,794464;2247,210693;3,609333;1,731146;5,642391;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,827999;-62,871651;102,745438;2247,202393;3,642370;1,805582;5,655243;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,862000;-63,062286;102,672844;2247,183350;3,580778;1,741496;5,646237;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,896999;-63,287441;102,726967;2247,206543;3,564387;1,808958;5,641581;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,931000;-63,495541;102,784355;2247,208496;3,513735;1,771783;5,645366;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
45,966000;-63,705559;102,744354;2247,199219;3,451151;1,794996;5,641269;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46,000000;-63,912136;102,684349;2247,203369;3,531463;1,814998;5,637875;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46,034000;-64,111237;102,724815;2247,208496;3,547534;1,836821;5,637071;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46,069000;-64,332619;102,785057;2247,163086;3,615570;1,839749;5,645834;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46,103001;-64,521744;102,736725;2247,158203;3,663655;1,844854;5,639338;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46,138000;-64,727951;102,689400;2247,164063;3,586735;1,874519;5,631369;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
